work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,Senior,Full-Time,Research Scientist,220000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,150000.0,US,Remote,US,Medium
2023,Mid,Full-Time,Machine Learning Engineer,172200.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Manager,83300.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Engineer,73400.0,US,On-site,US,Medium
2024,Entry,Full-Time,Research Analyst,83200.0,US,Remote,US,Medium
2024,Mid,Full-Time,Data Engineer,200000.0,US,Remote,US,Medium
2024,Mid,Full-Time,Data Management Analyst,76050.0,US,Remote,US,Medium
2023,Mid,Full-Time,AI Developer,200000.0,US,Remote,US,Medium
2023,Mid,Full-Time,Data Analyst,80000.0,US,On-site,US,Medium
2023,Executive,Full-Time,Data Analyst,70000.0,US,Remote,US,Medium
2023,Entry,Full-Time,Data Analyst,47500.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Engineer,220000.0,CA,Remote,CA,Medium
2023,Senior,Full-Time,Machine Learning Engineer,130100.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Engineer,270250.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Science Manager,160000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Engineer,93300.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Engineer,95000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Scientist,237600.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Engineer,215500.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,120000.0,US,Remote,US,Medium
2024,Mid,Full-Time,Data Engineer,95000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Science Manager,198200.0,US,Remote,US,Medium
2023,Senior,Full-Time,Analytics Engineer,196000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,241000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,78000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Analyst,121000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,172000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Engineer,176000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Analyst,48000.0,US,Remote,US,Medium
2023,Mid,Full-Time,Data Engineer,67672.0,GB,Remote,GB,Medium
2023,Senior,Full-Time,Data Engineer,240500.0,US,On-site,US,Large
2023,Senior,Full-Time,Data Analyst,105500.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Analyst,177000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Deep Learning Engineer,100017.0,CA,Remote,CA,Medium
2023,Senior,Full-Time,Analytics Engineer,214000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Business Intelligence Analyst,68750.0,GB,On-site,GB,Medium
2024,Senior,Full-Time,Robotics Engineer,165000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Research Engineer,38888.0,PT,On-site,PT,Medium
2023,Senior,Full-Time,Data Engineer,150600.0,GB,Remote,GB,Medium
2023,Senior,Full-Time,Data Architect,250500.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Scientist,140000.0,US,Remote,US,Medium
2023,Mid,Full-Time,Data Analyst,90000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Analyst,150000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,150000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Analyst,117000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Analyst,85700.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Analyst,163700.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,174300.0,US,On-site,US,Medium
2024,Senior,Full-Time,Machine Learning Engineer,304750.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,144100.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,181000.0,CA,On-site,CA,Medium
2024,Mid,Full-Time,Machine Learning Engineer,150000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Scientist,127300.0,US,On-site,US,Large
2023,Senior,Full-Time,ML Engineer,110000.0,CA,Remote,CA,Medium
2023,Senior,Full-Time,Machine Learning Engineer,263500.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Scientist,126500.0,US,Remote,US,Medium
2024,Senior,Full-Time,MLOps Engineer,175000.0,US,On-site,US,Medium
2024,Entry,Full-Time,Machine Learning Engineer,91000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Analyst,93918.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Analyst,95000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,180000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,167000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,185100.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Engineer,100006.0,CA,On-site,CA,Medium
2023,Mid,Full-Time,Head of Data Science,60805.0,IN,Hybrid,IN,Large
2024,Senior,Full-Time,Data Engineer,148000.0,US,Remote,US,Medium
2024,Mid,Full-Time,Data Analyst,187000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,100000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Machine Learning Engineer,140000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Analyst,121000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,174000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,203000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Engineer,130000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Analytics Engineer,143200.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,227500.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,230000.0,US,Remote,US,Medium
2023,Executive,Full-Time,Head of Machine Learning,188000.0,US,On-site,US,Medium
2024,Entry,Full-Time,Data Analyst,70000.0,US,On-site,US,Medium
2022,Mid,Full-Time,BI Analyst,78000.0,BR,Remote,BR,Medium
2023,Senior,Full-Time,Machine Learning Engineer,215000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,96800.0,US,Remote,US,Medium
2023,Senior,Full-Time,AI Engineer,240000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Scientist,110000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,220000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Business Intelligence Analyst,100631.0,CA,On-site,CA,Medium
2023,Mid,Full-Time,Autonomous Vehicle Technician,120000.0,GB,Hybrid,GB,Medium
2024,Mid,Full-Time,Data Science Manager,188500.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,190500.0,CA,Remote,CA,Medium
2022,Mid,Full-Time,Data Scientist,115573.0,NL,On-site,NL,Medium
2023,Senior,Full-Time,Data Scientist,219000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Research Scientist,141300.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,193750.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Analyst,128800.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,175000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Machine Learning Scientist,180514.0,GB,Remote,GB,Medium
2023,Senior,Full-Time,Analytics Engineer,138000.0,US,On-site,US,Medium
2024,Entry,Full-Time,Research Analyst,110000.0,US,On-site,US,Medium
2022,Mid,Full-Time,Data Engineer,80000.0,US,Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,104000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,140000.0,US,On-site,US,Medium
2024,Entry,Full-Time,Data Science,80000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Analytics Engineer,112500.0,US,On-site,US,Medium
2024,Senior,Full-Time,Research Scientist,132500.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Engineer,167500.0,US,On-site,US,Medium
2022,Senior,Full-Time,Analytics Engineer,231250.0,US,Remote,US,Medium
2023,Senior,Full-Time,Research Scientist,120000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,285800.0,US,On-site,US,Medium
2024,Senior,Full-Time,Analytics Engineer,319030.375,CA,Remote,CA,Medium
2023,Entry,Full-Time,Data Scientist,135000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Architect,132000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,186700.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Scientist,185900.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Engineer,103000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,85000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,266000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,136000.0,US,Remote,US,Medium
2023,Mid,Full-Time,Machine Learning Engineer,72000.0,VN,Remote,VN,Medium
2023,Senior,Full-Time,Machine Learning Engineer,230000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Engineer,116600.0,US,Remote,US,Medium
2022,Entry,Full-Time,Data Engineer,49253.0,GB,Remote,GB,Medium
2024,Mid,Full-Time,Data Engineer,81250.0,GB,On-site,GB,Medium
2023,Senior,Full-Time,Data Scientist,175000.0,US,On-site,US,Medium
2024,Entry,Full-Time,Data Scientist,61111.0,DE,Hybrid,DE,Medium
2023,Senior,Full-Time,Data Scientist,90000.0,GB,On-site,GB,Medium
2023,Senior,Full-Time,Machine Learning Engineer,170000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,199098.0,US,Remote,US,Medium
2022,Mid,Full-Time,Data Analytics Consultant,113000.0,US,Remote,US,Large
2023,Senior,Full-Time,Data Management Specialist,139500.0,US,On-site,US,Medium
2024,Entry,Full-Time,Data Analyst,41419.0,US,Remote,US,Medium
2024,Senior,Full-Time,Machine Learning Engineer,96900.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,147400.0,US,On-site,US,Medium
2024,Mid,Full-Time,ML Engineer,80420.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Scientist,125000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,136000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Research Engineer,240960.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,193000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,319030.375,US,On-site,US,Medium
2023,Senior,Full-Time,Data Architect,81800.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,202000.0,US,Remote,US,Medium
2024,Entry,Full-Time,Data Analyst,147000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Engineer,115092.0,US,On-site,US,Medium
2022,Entry,Full-Time,Data Analyst,50000.0,AR,Remote,AR,Large
2023,Mid,Full-Time,Data Scientist,204500.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Analyst,100000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Machine Learning Engineer,319030.375,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,224000.0,CA,On-site,CA,Medium
2023,Mid,Full-Time,Research Scientist,130000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Analyst,110000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Business Intelligence Analyst,198200.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Engineer,110000.0,US,On-site,US,Medium
2023,Executive,Full-Time,Data Engineer,113000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Research Engineer,234000.0,US,On-site,US,Medium
2024,Senior,Full-Time,ML Engineer,93300.0,DE,On-site,DE,Medium
2023,Senior,Full-Time,Computer Vision Engineer,175000.0,US,On-site,US,Medium
2024,Entry,Full-Time,Data Engineer,146000.0,US,On-site,US,Medium
2023,Entry,Full-Time,MLOps Engineer,133000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Research Engineer,230000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Research Scientist,319030.375,US,On-site,US,Medium
2023,Mid,Full-Time,Data Scientist,79976.0,GB,Remote,GB,Medium
2020,Mid,Contract,Sales Data Analyst,60000.0,NG,On-site,NG,Medium
2022,Senior,Full-Time,Data Engineer,142127.0,US,Remote,US,Medium
2023,Mid,Full-Time,Data Engineer,61520.0,CA,Remote,CA,Medium
2023,Senior,Full-Time,Decision Scientist,185900.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Analyst,179975.0,US,Remote,US,Medium
2024,Mid,Full-Time,Data Engineer,96000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Scientist,73000.0,US,On-site,US,Medium
2023,Executive,Full-Time,Data Engineer,116704.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Manager,199000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,258700.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,166000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,134000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Research Scientist,190000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Research Scientist,300000.0,US,On-site,US,Medium
2023,Entry,Full-Time,Business Data Analyst,21593.0,ES,On-site,ES,Medium
2024,Senior,Full-Time,Data Science,270250.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,110000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Engineer,159000.0,US,On-site,US,Medium
2024,Entry,Full-Time,Data Analyst,43750.0,GB,Remote,GB,Medium
2023,Senior,Full-Time,Data Scientist,178538.0,US,Remote,US,Medium
2023,Entry,Full-Time,Data Integration Specialist,46400.0,US,Remote,US,Medium
2023,Entry,Full-Time,Research Analyst,64000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Analytics Engineer,134000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Analytics Engineer,125000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Engineer,220000.0,CA,On-site,CA,Medium
2024,Mid,Full-Time,Business Intelligence,124000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,161500.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,268000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Analyst,149500.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,267100.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,225000.0,US,Remote,US,Medium
2023,Mid,Full-Time,Data Analyst,112000.0,US,On-site,US,Medium
2022,Senior,Full-Time,ML Engineer,235000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Scientist,185000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Engineer,117000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Analytics Engineer,110000.0,US,Remote,US,Medium
2024,Mid,Full-Time,Data Analyst,65000.0,US,On-site,US,Medium
2023,Entry,Full-Time,Data Engineer,130002.0,US,Remote,US,Medium
2022,Mid,Full-Time,Data Analyst,124000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Modeler,171210.0,CA,On-site,CA,Medium
2024,Senior,Full-Time,Data Engineer,205500.0,US,Remote,US,Medium
2023,Senior,Full-Time,Research Scientist,247600.0,US,On-site,US,Large
2023,Entry,Full-Time,Data Scientist,16000.0,EC,Remote,EC,Large
2023,Mid,Full-Time,Machine Learning Researcher,138700.0,US,On-site,US,Medium
2024,Entry,Full-Time,Machine Learning Engineer,99500.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,255000.0,US,On-site,US,Medium
2023,Entry,Full-Time,Analytics Engineer,37573.0,NL,Remote,NL,Medium
2022,Senior,Full-Time,Data Engineer,100000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,165000.0,US,Remote,US,Medium
2023,Mid,Full-Time,Data Scientist,136000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Analyst,120000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Engineer,90000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Scientist,295490.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,174800.0,US,Remote,US,Medium
2023,Mid,Full-Time,Data Scientist,150000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,37788.0,PT,On-site,PT,Medium
2024,Senior,Full-Time,Research Scientist,278700.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,144800.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,309000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Science,71200.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Scientist,176000.0,US,Remote,US,Medium
2024,Entry,Full-Time,Quantitative Research Analyst,51000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,106800.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Engineer,166000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Research Engineer,120000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Analyst,115000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Science,59200.0,US,On-site,US,Medium
2024,Senior,Full-Time,Machine Learning Engineer,189000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Developer,95000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Research Engineer,273000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,199000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,283200.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Analyst,117000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Analytics Engineer,130000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,100706.0,US,On-site,US,Medium
2024,Senior,Full-Time,Research Engineer,176700.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,169280.0,US,Remote,US,Medium
2024,Entry,Full-Time,Data Management Analyst,60000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Engineer,191857.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,105700.0,US,On-site,US,Large
2023,Senior,Full-Time,Data Scientist,123900.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Specialist,173100.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Scientist,185900.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,81250.0,GB,Remote,GB,Medium
2024,Mid,Full-Time,Data Engineer,214300.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,120250.0,GB,On-site,GB,Medium
2024,Senior,Full-Time,Data Engineer,221000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,187100.0,US,On-site,US,Medium
2024,Entry,Full-Time,Data Analyst,112000.0,US,On-site,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,193900.0,US,On-site,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,199000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Scientist,104000.0,US,Remote,US,Medium
2023,Executive,Full-Time,Director of Data Science,184560.0,GB,Remote,GB,Medium
2023,Senior,Full-Time,Applied Scientist,154836.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Lead,135000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Machine Learning Engineer,166000.0,US,On-site,US,Medium
2022,Senior,Full-Time,Data Engineer,138750.0,US,Remote,US,Medium
2024,Mid,Full-Time,Data Strategist,100000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,113750.0,IE,On-site,IE,Medium
2022,Senior,Full-Time,Data Analyst,50432.0,ES,On-site,ES,Medium
2023,Senior,Full-Time,Data Scientist,199000.0,US,On-site,US,Medium
2023,Entry,Full-Time,Research Analyst,43064.0,GB,On-site,GB,Medium
2023,Senior,Full-Time,Data Engineer,116000.0,US,On-site,US,Medium
2024,Entry,Full-Time,Data Analyst,181610.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Analyst,173000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Architect,159500.0,US,On-site,US,Medium
2024,Mid,Full-Time,Analytics Engineer,145000.0,US,Remote,US,Medium
2023,Mid,Full-Time,Data Analyst,85000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,112000.0,US,Remote,US,Medium
2024,Mid,Full-Time,Data Scientist,180000.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Science Manager,195000.0,US,On-site,US,Medium
2023,Entry,Full-Time,Research Engineer,319030.375,US,On-site,US,Medium
2022,Mid,Full-Time,Data Engineer,90000.0,US,Remote,US,Medium
2023,Mid,Full-Time,AI Engineer,140000.0,US,Remote,US,Small
2023,Senior,Full-Time,Machine Learning Engineer,216000.0,US,Remote,US,Medium
2023,Mid,Full-Time,Data Engineer,125000.0,US,On-site,US,Medium
2024,Executive,Full-Time,Data Engineer,209309.0,US,On-site,US,Medium
2023,Senior,Full-Time,ML Engineer,287700.0,US,On-site,US,Large
2022,Mid,Full-Time,Data Engineer,84053.0,ES,Remote,ES,Medium
2023,Mid,Full-Time,Data Specialist,70000.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,111000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Engineer,210000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Scientist,198800.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Scientist,280000.0,US,Remote,US,Medium
2022,Mid,Full-Time,Data Engineer,110446.0,LT,On-site,LT,Medium
2023,Senior,Full-Time,Data Analyst,84870.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Developer,95000.0,US,On-site,US,Medium
2022,Mid,Full-Time,Data Engineer,175000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Data Engineer,142200.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,190000.0,US,Remote,US,Medium
2023,Senior,Full-Time,Machine Learning Engineer,130000.0,US,On-site,US,Medium
2024,Mid,Full-Time,Data Scientist,62000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Scientist,123740.0,US,On-site,US,Medium
2023,Senior,Full-Time,Data Engineer,161800.0,US,Remote,US,Medium
2023,Senior,Full-Time,Business Data Analyst,78000.0,US,Remote,US,Large
2023,Mid,Full-Time,ETL Engineer,86128.0,GB,Remote,GB,Medium
2023,Executive,Full-Time,Data Engineer,146000.0,US,On-site,US,Medium
2024,Senior,Full-Time,Data Analyst,96600.0,US,On-site,US,Medium
2023,Mid,Full-Time,Data Scientist,120000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Data Engineer,210000.0,US,Remote,US,Medium
2024,Senior,Full-Time,Machine Learning Engineer,85000.0,AR,Remote,AR,Medium
